EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1095243,WALLACE CO.,WESKAN,05/11/2023,1541,Tornado, ,EF0,0,0,0,0,KS,MST-7, ,179806,C,199,GLD,0,0,Emergency Manager, ,3.17,100,4,SW,3,W,WESKAN,05/11/2023,1547,38.83,-102.03,38.87,-102.02,"Reported multi-vortex tornado damaged an irrigation pivot. Otherwise, tornado remained over open country. The tornado evenutally crossed US-40 and quickly dissipated.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",140
1095249,WALLACE CO.,WESKAN,05/11/2023,1545,Tornado, ,EF1,0,0,0,0,KS,MST-7, ,179806,C,199,GLD,0,0,NWS Storm Survey, ,1.25,175,1,SSE,0,NNE,WESKAN,05/11/2023,1549,38.858,-101.964,38.875,-101.966,"Multi-vortex tornado moved through Weskan,KS causing damage to the Weskan school, numerous trees, and additional damage to properties in town.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",141
1095250,WALLACE CO.,SHARON SPGS,05/11/2023,1609,Tornado, ,EF0,0,0,0,0,KS,MST-7, ,179806,C,199,GLD,0,0,Public, ,6.62,100,10,N,16,NNE,SUNLAND,05/11/2023,1629,39.02,-101.74,39.11,-101.79,"Tornado moved over mostly open fields in northern Wallace County. However, one farmstead was hit, resulting in damage to a shed as well as to fences. Hay bales were thrown around too.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",142
1095256,SHERMAN CO.,EDSON,05/11/2023,1647,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,179806,C,181,GLD,0,0,Trained Spotter, ,0.76,75,8,SSE,8,SSE,EDSON,05/11/2023,1652,39.22,-101.48,39.23,-101.49,"Brief tornado in southeastern Sherman County reported by spotters. No damage was reported.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",143
1095254,LOGAN CO.,SMOKY HILL,05/11/2023,1725,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,179806,C,109,GLD,0,0,Public, ,5.8,100,2,NNW,8,NNW,SMOKY HILL,05/11/2023,1742,39.05,-101.39,39.13,-101.44,"Tornado moved over open farmland. One farmstead was hit, but were unable to assess the damage.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",144
1095259,THOMAS CO.,LEVANT,05/11/2023,1829,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,179806,C,193,GLD,0,0,Trained Spotter, ,1.48,75,4,SSE,3,SSE,LEVANT,05/11/2023,1832,39.32,-101.17,39.34,-101.17,"Brief tornado reported by spotters in Thomas County south of Levant, and south of Interstate 70. No damage was reported.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",145
1101285,GRANT CO.,COLUMBIAN CARBON,05/11/2023,1851,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,180835,C,67,DDC,0,0,Public, ,0.01,1,5,ENE,5,ENE,COLUMBIAN CARBON,05/11/2023,1851,37.56,-101.11,37.56,-101.11,"Land spouts reported 5 miles west of Sublette.","Landspouts reported on 05/11.",146
1087048,BROWN CO.,HAMLIN,05/12/2023,1803,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,178660,C,13,TOP,0,0,NWS Storm Survey, ,1.48,500,1,N,3,N,HAMLIN,05/12/2023,1806,39.94,-95.63,39.96,-95.62,"A tornado touched down north of Hamlin and moves north-northeast producing some tree damage and overturning a center pivot before hitting a homestead. Outbuildings were completely destroyed with winds estimated to be 112 mph. The home sustained damage to the siding and roof with the windows broken out. The tornado dissipated after hitting the homestead.","A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.",147
1087047,JACKSON CO.,HOLTON,05/12/2023,1811,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,178660,C,85,TOP,0,0,NWS Storm Survey, ,3.62,50,2,NE,4,S,NETAWAKA,05/12/2023,1820,39.49,-95.73,39.54,-95.71,"A tornado touched down just north of Holton damaging a well constructed barn. Large portions of the roof were blown off and some of the walls were blown out from winds estimated to be up to 90 mph. The tornado skipped northeast across the county side and produced some tree damage as it moved towards Straight Creek.","A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.",148
1087129,BROWN CO.,RESERVE,05/12/2023,1818,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,178660,C,13,TOP,0,0,NWS Storm Survey, ,0.01,15,1,NNE,1,NNE,RESERVE,05/12/2023,1818,40.0002,-95.56,40.0002,-95.56,"A power pole was downed on the Kansas side of 340th street which appeared to be related to a tornado that began just south of the state line and then crossed into Nebraska around 718 pm on May 12th.","A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.",149
1087049,JACKSON CO.,NETAWAKA,05/12/2023,1838,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,178660,C,85,TOP,0,0,NWS Employee, ,0.01,10,3,E,3,E,NETAWAKA,05/12/2023,1838,39.6,-95.67,39.6,-95.67,"A brief tornado was observed between Netawaka and Whiting around 7:38 PM. While photo evidence exists of the tornado kicking up dirt beneath its funnel, no damage was observed due to the brief and rural location. Exact location estimated based on photo and radar evidence.","A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.",150
1087050,JACKSON CO.,WHITING,05/12/2023,1849,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,178660,C,85,TOP,0,0,NWS Employee, ,0.01,10,4,N,4,N,WHITING,05/12/2023,1849,39.64,-95.63,39.64,-95.63,"A brief tornado that formed for around 30 seconds, in an inaccessible area near the Delaware River north of Whiting. Photo evidence exists from several observers of this tornado, but no damage was found do the brief and rural nature of this tornado. Exact location estimated based on photo and radar evidence.","A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.",151
1109577,STANTON CO.,STANTON CO ARPT,06/23/2023,1940,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,182084,C,187,DDC,0,0,Storm Chaser, ,0.01,1,7,NNW,7,NNW,STANTON CO ARPT,06/23/2023,1940,37.67,-101.75,37.67,-101.75,"Storm report came via spotternetwork.","Numerous hail and wind reports were observed across far southwestern Kansas. A tornado was also reported.",152
1109581,STANTON CO.,BIG BOW,06/23/2023,2009,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,182084,C,187,DDC,0,0,Storm Chaser, ,0.01,1,5,N,5,N,BIG BOW,06/23/2023,2009,37.64,-101.56,37.64,-101.56,"The storm report came via the Spotternetwork.","Numerous hail and wind reports were observed across far southwestern Kansas. A tornado was also reported.",153
1109582,GRANT CO.,STANO STATION,06/23/2023,2012,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,182084,C,67,DDC,0,0,Trained Spotter, ,4.21,1,4,N,4,N,STANO STATION,06/23/2023,2012,37.62,-101.49,37.62,-101.49,"Public report confirmed tornado north of Big Bow.","Numerous hail and wind reports were observed across far southwestern Kansas. A tornado was also reported.",154
1130031,GREELEY CO.,HORACE,07/04/2023,1549,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,184590,C,71,GLD,0,0,Social Media, ,0.13,75,3,NNE,3,NE,HORACE,07/04/2023,1557,38.5146,-101.7525,38.5146,-101.75,"Landspout tornado reported roughly four miles north of Tribune.  The landspout formed on or just to the west of Highway 27, then slowly moved east.  The landspout remained over open land, so no damage was reported.","A southwest to northeast corridor of storm activity occurred during the afternoon through early evening across Northwest Kansas.  The largest hail reported from these storms was near Tasco.  The dry, loose ground, combined with the thunderstorms winds produced near zero visibility near Monument and Selkirk.  Wind gusts up to an estimated 90 MPH near Norton blew the roof off of a cabin.  Lastly, a landspout occurred along the west edge of the thunderstorm activity north of Tribune.",155
1121602,WALLACE CO.,SUNLAND,07/10/2023,1640,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,183547,C,199,GLD,0,0,Public, ,0.03,75,12,N,12,N,SUNLAND,07/10/2023,1645,39.045,-101.8811,39.0453,-101.8807,"Landspout tornado reported in the northern part of the county where two boundaries were colliding.  No damage was reported due to the landspout remaining over open country.","During the late afternoon into early evening scattered thunderstorms moved across Northwest Kansas.  The strongest thunderstorm produced wind gusts up to 68 MPH near Ludell.  Further west two colliding boundaries produced a short-lived landspout tornado north of Weskan.  The largest hail for the day was reported north of Colby.",156
1101444,RUSSELL CO.,BUNKER HILL,07/16/2023,1610,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,180879,C,167,ICT,0,0,NWS Storm Survey, ,0.88,300,5,SSE,5,SE,HOMER,07/16/2023,1614,38.8,-98.66,38.79,-98.67,"A brief tornado moved across two farmsteads causing minor damage to trees and major damage to a barn as it collapsed onto its foundation. Debris from one homestead was also strewn across the property and blown up against and wedged into a metal pipe fence. The majority of damage was noted on the northern periphery of the circulation.","A southward moving supercell produced significant severe weather as it moved south across central Kansas during the evening of July 16th, 2023. The storm produced one weak tornado, and significant wind damage with wind gusts of 70 to 80 mph and very large hail up to 4 inches in diameter in Great Bend.",157
1122965,EDWARDS CO.,ARDELL,07/17/2023,1555,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,183722,C,47,DDC,0,0,Trained Spotter, ,0.01,1,2,SE,2,SE,ARDELL,07/17/2023,1555,37.86,-99.47,37.86,-99.47,"There were numerous reports and pictures shared on social media of a highly visible, persistent, and fairly tall condensation funnel.","Large hail and damaging winds were reported across western Kansas.",158
1102948,DICKINSON CO.,DETROIT,07/22/2023,1543,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,181078,C,41,TOP,0,0,Storm Chaser, ,0.04,20,2,NNE,2,NNE,DETROIT,07/22/2023,1544,38.9632,-97.1055,38.9635,-97.1048,"Video of a small brief land spout type tornado was provided.  The eyewitness said the feature lasted around one minute as best they could tell. No known damage.","Scattered severe t-storms during the afternoon on July 22nd produced a brief small land spout type tornado and numerous large hail reports.",159
1133522,CHEYENNE CO.,BIRD CITY,08/07/2023,1535,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,185012,C,23,GLD,0,0,Storm Chaser, ,0.24,75,2,WNW,2,WNW,BIRD CITY,08/07/2023,1536,39.7612,-101.5728,39.7596,-101.5688,"Storm chaser video caught a brief landspout tornado forming along the cold front/outflow boundary west of Bird City just east of CR 26 roughly a half mile north of Highway 36.  The boundary was moving quickly to the south, so the landspout did not last long since it was not reported to be crossing the highway.  The landspout formed in a field, so no damage occurred.","During the late afternoon and evening hours of August 7th, a frontal boundary moved across Northwestern Kansas allowing for showers and thunderstorms to develop within the region. Some of these thunderstorms became severe and produced large hail up to softballs in size, a brief landspout, damaging wind gusts up to an estimated 70 mph, and heavy rainfall leading to flash flooding. Winds from the storms also caused a brief dust storm. Flooding in at least one location continued overnight until sunrise of August 8th.",160
1136322,SHERMAN CO.,KANORADO,08/08/2023,2017,Tornado, ,EFU,0,0,0,0,KS,MST-7, ,185181,C,181,GLD,0,0,Official NWS Observations, ,1.3,75,2,S,3,SSE,KANORADO,08/08/2023,2024,39.2998,-102.0227,39.2887,-102.0033,"A long-track supercell produced a EF-U tornado southeast of Kanorado. Only damage observed was some swirl marks in the plants and grass found at an abandoned property.","During the afternoon hours, a strong supercell developed over Northeast Colorado that moved into Northwest Kansas, specifically Sherman County, during the evening hours. This long-track supercell produced quarter to half dollar sized hail near the town of Kanorado as well as an EF-U tornado south of the town that mainly moved over crop land.",161
1163742,RUSH CO.,NEKOMA,09/19/2023,1752,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,189226,C,165,DDC,0,0,Social Media, ,1.67,25,2,ESE,3,E,NEKOMA,09/19/2023,1753,38.4589,-99.3959,38.4647,-99.3659,"A highly visible Landspout tornado moved slowly northwest from 552 to 558 pm. Numerous pictures of this event were shared on social media. This Landspout flipped a section of center pivot just south of Highway 96.","A highly visible landspout tornado moved slowly northwest from 552 to 558 pm. Numerous pictures of this event were shared on social media. This landspout flipped a section of center pivot just south of Highway 96.",162
1140221,NORTON CO.,REAGER,09/21/2023,1936,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,185498,C,137,GLD,0,0,Storm Chaser, ,4.58,200,6,NNE,5,NW,NORTON MUNI ARPT,09/21/2023,1953,39.9179,-100.0596,39.894,-99.979,"Received a photo of a tornado 7 miles northwest of Norton, KS.  The tornado began northwest of the Road W9 and Road G intersection, traveled southeast ending east of Road W5 between Roads H and I.  No damage was reported.","In the early afternoon hours on the 21st, a boundary began firing severe thunderstorms over southwest Nebraska and northwest Kansas. These storms generally moved to the north-northeast as the boundary moved east. In Kansas, these storms caused wind gusts near 75 mph, 2.75 inch diameter hail, and a tornado.",163
1143701,NORTON CO.,NORTON MUNI ARPT,10/03/2023,1525,Tornado, ,EF1,0,0,50000,0,KS,CST-6, ,186258,C,137,GLD,0,0,NWS Storm Survey, ,0.08,30,10,N,10,N,NORTON MUNI ARPT,10/03/2023,1526,39.9875,-99.9263,39.9885,-99.9255,"NWS Storm Survey concluded that a brief EF-1 Tornado occurred in norther Norton County. Estimated winds were 95-105 mph along with a path width of 30 yards and path length of 0.08 miles. Tornado started at 425 CDT and ended at 426pm CDT. Damage to a large building, and other outbuildings at a residence were noted.","During the afternoon hours, multiple waves of thunderstorms moved across Northwest Kansas. These storms generally moved as lines producing thunderstorm wind gusts up to 75 mph with damage in Norton and Decatur counties. Large hail was also produced, ranging from pea to large apple in size across Sherman, Logan, Decatur, and Norton counties. The largest hail fell near the city of Norton at the Keith Sebelius Reservoir. A brief EF-1 tornado also occurred in northern Norton County causing damage to several buildings at a residential property.",164
1140301,MITCHELL CO.,BELOIT ARPT,10/12/2023,1439,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,185779,C,123,GID,0,0,NWS Storm Survey, ,0.01,20,3,W,3,W,BELOIT ARPT,10/12/2023,1439,39.4776,-98.1799,39.4776,-98.1799,"This tornado was reported by the public to the NWS via pictures and video. No rating nor wind speed was assigned due to the lack of quality damage indicators in the area. The location is estimated.","Southerly upper level winds moved across Kansas and brought in a thick layer of low-level stratus clouds during the early morning hours. These clouds limited surface heating during the day; however, cooler air aloft moved over the area during midday. These conditions resulted in more instability. This instability combined with a low-pressure system, forcing from a strong 500 mb jet, and strong low-level wind shear. There was locally enhanced 0 ��� 1 km helicity near a surface low. There was an intersection of a surface warm front with a dryline and cold front near the center of the surface low. The cold front moved across the area during the overnight hours. These conditions resulted in severe weather during the afternoon hours. Storms developed across northern Kansas during the early afternoon hours. One storm moved across north central Kansas and produced a very brief tornado near the town of Beloit at 3:39 PM CDT. This tornado was rated as an EF-0.",165
1164046,FINNEY CO.,PIERCEVILLE,02/09/2024,1415,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,189277,C,55,DDC,0,0,Social Media, ,0.1,25,2,SSW,2,SSW,PIERCEVILLE,02/09/2024,1420,37.8502,-100.6815,37.8502,-100.6815,"Photos were sent into the NWS on social media of the landspout tornado.","A brief landspout tornado was reported through social media over rural areas of Finney county. A few photos of the landspout were taken.",166
1156448,WABAUNSEE CO.,ALTA VISTA,03/13/2024,1845,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,188241,C,197,TOP,0,0,NWS Storm Survey, ,8.14,300,2,E,2,NE,VOLLAND,03/13/2024,1915,38.87,-96.45,38.97,-96.37,"NWS damage survey along with multiple video accounts show a tornado formed just east of Alta Vista then tracked over mainly rural areas of Wabaunsee County to the northeast producing damage along an 8.5 mile long track.  The tornado was most intense just northeast of Alta Vista and southeast of Volland where EF2 damage was found to hardwood trees where widespread healthy tree trunks were snapped on the west side of the circulation.  The survey crew could not access further east closer to the center point or eastern flank of the tornado circulation damage path however it is estimated that this was around 300 yards wide at its widest point.  Maximum winds estimated to around 115 mph based upon damage to hardwood trees.","Supercell thunderstorms formed along a warm front on the evening of March 13th.  The supercells produced numerous reports of large hail some as large as baseballs and softballs.  The supercells also produced at least 2 strong tornadoes.  One tracked across mainly rural areas in Wabaunsee County and another formed just to the northwest of the city of Rossville, Kansas.  No injuries were reported from the storms.",167
1156449,SHAWNEE CO.,ROSSVILLE,03/13/2024,1927,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,188241,C,177,TOP,0,0,NWS Storm Survey, ,4.94,100,2,W,3,WNW,GROVE,03/13/2024,1946,39.13,-95.98,39.19,-95.93,"NWS damage survey revealed that a tornado formed just WSW of Rossville and tracked to the northeast along a path that was around 4.5 miles long.  The tornado did sporadic damage along the path with the worst damage to a well built home where portions of the roof were removed.  This home had above average construction quality with hurricane clips used when it was built.  The damage at this location was estimated at 115 to 120 mph winds which is a low end EF2.  The tornado path was narrow in spots and wider at others based on drone footage and at most 100 yards.  No injuries were reported.","Supercell thunderstorms formed along a warm front on the evening of March 13th.  The supercells produced numerous reports of large hail some as large as baseballs and softballs.  The supercells also produced at least 2 strong tornadoes.  One tracked across mainly rural areas in Wabaunsee County and another formed just to the northwest of the city of Rossville, Kansas.  No injuries were reported from the storms.",168
1167231,FINNEY CO.,GARDEN CITY,03/24/2024,1430,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,189916,C,55,DDC,0,0,Law Enforcement, ,2.5,50,2,ESE,2,NE,GARDEN CITY,03/24/2024,1455,37.957,-100.8358,37.9926,-100.841,"Damage to roofs, power lines and fences, in the Wilson Addition residential area.","Severe thunderstorms developed in the afternoon, with hail of up to one and one half inch in diameter.||A tornado developed on the southeast side of Garden City near the Dairy Farmers of America plant, tracking to the north while producing high-end EF-0 to low-end EF-1 damage. Primary damage indicators were residential houses with roof/siding damage, along with some businesses with roof/siding damage. The tornado dissipated|on the northeast side of Garden City by the high school.",169
1172836,LOGAN CO.,OAKLEY MUNI ARPT,03/24/2024,1605,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,189161,C,109,GLD,0,0,Public, ,1.31,100,5,ESE,6,E,OAKLEY MUNI ARPT,03/24/2024,1611,39.0944,-100.7298,39.1061,-100.7106,"Multiple reports with images of a landspout tornado in fields south of I-70 where it crossed from County Road 20 between County Roads BB and CC. No damage was observed. The tornado occurred over a duration of six minutes before dissipating.","A low pressure system and associated cold front moved across Northwest Kansas during the afternoon hours producing a line of thunderstorms that produced accumulating hail up to ping pong ball in size from Gove County to Norton County. The largest hail fell in the town of Seguin, Kansas in Sheridan County. Thunderstorm wind gusts of 50 to 63 mph were observed with the storms. The strongest gust was reported in the city of Norton. Localized blowing dust with visibility down to 50 feet was observed in Gove County; however, all nearby mesonets were reporting sub-severe thunderstorm wind gusts. Two brief EF-Unknown tornadoes also occurred south of Campus and I-70 in open fields.",170
1170539,GOVE CO.,CAMPUS,03/24/2024,1611,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,189161,C,63,GLD,0,0,Public, ,1.84,100,2,SSW,1,SSW,CAMPUS,03/24/2024,1619,39.0852,-100.7604,39.1117,-100.7561,"A landspout tornado was reported south of Campus. KDOT cameras at mile markers 76 and 78 on I-70 captured a tornado that moved over open fields south of I-70 where it crossed CR BB and CC between CR 14 and Campus Road. The tornado occurred over a duration of eight minutes before dissipating.","A low pressure system and associated cold front moved across Northwest Kansas during the afternoon hours producing a line of thunderstorms that produced accumulating hail up to ping pong ball in size from Gove County to Norton County. The largest hail fell in the town of Seguin, Kansas in Sheridan County. Thunderstorm wind gusts of 50 to 63 mph were observed with the storms. The strongest gust was reported in the city of Norton. Localized blowing dust with visibility down to 50 feet was observed in Gove County; however, all nearby mesonets were reporting sub-severe thunderstorm wind gusts. Two brief EF-Unknown tornadoes also occurred south of Campus and I-70 in open fields.",171
1174843,SMITH CO.,ATHOL,04/16/2024,53,Tornado, ,EF0,0,0,2000,0,KS,CST-6, ,190481,C,183,GID,0,0,NWS Storm Survey, ,6.81,35,9,N,14,NW,CORA,04/16/2024,100,39.8987,-98.8876,39.9973,-98.8846,"A tornado moved across rural areas of northern Smith County north of Athol. This tornado damaged some trees near its starting point and turned over a small mobile building along its way north. The tornado passed near a local limestone quarry. The path was based on a combination of damage indicators in the field and radar Correlation Coefficient signatures.","A closed upper low/trough was over the Central Plains which brought an increase in atmospheric lift. Moisture and instability increased across the area during the afternoon of the previous day. Wind shear and helicity increased after sunset. As the low moved northeast over Kansas and Nebraska, a cold front with gusty northwest winds moved into the area during the day on April 16th. These conditions were conducive to the development of severe weather. Strong to severe storms in the form of a QLCS moved northeastward across north central Kansas during the early morning hours of April 16th. The storms produced wind gusts up to 64 mph which resulted in wind damage, an EF-0 tornado (in Smith County), and a non-thunderstorm wind gust of 68 mph. The severe reports began just before 1 AM and ended just after 3 AM CDT.",172
1165697,GREENWOOD CO.,EUREKA,04/16/2024,321,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,189577,C,73,ICT,0,0,NWS Storm Survey, ,7.5,200,4,S,4,E,EUREKA ARPT,04/16/2024,337,37.76,-96.29,37.8519,-96.2245,"Damage survey indicated an EF1 tornado with peak estimated wind speeds of 107 mph. There were numerous large trees snapped and uprooted found just south of Fall River.","A powerful upper level low pressure system moved out across the Plains during the evening of April 15th and the early morning hours of Tuesday April 16th. Storms developed ahead of an advancing cold front across Oklahoma into the Flint Hills of Kansas after midnight. Around 4AM one of the storms started to show low level rotation as it moved into southern Greenwood County and shortly after produced an EF-1 tornado southeast and east of Eureka. ||A few hours later, a line storms along the cold front moved into the Flint Hills with a brief but strong tornado occurring south of Virgil. This tornado was rated an EF-2 with damage including steel purlins being bent along with a large outbuilding ripped from its foundation.  Luckily there were no injuries of fatalities with these tornadoes.",173
1165698,GREENWOOD CO.,QUINCY,04/16/2024,634,Tornado, ,EF2,0,0,0,0,KS,CST-6, ,189577,C,73,ICT,0,0,NWS Storm Survey, ,2.7,116,3,N,3,SE,VIRGIL,04/16/2024,642,37.92,-96.01,37.9486,-95.9813,"The damage survey revealed an EF2 tornado with an estimated peak wind speed of 118 mph occurred south of Virgil. There was damage to a farmstead to a large outbuilding that was ripped from its sturdy foundation and had bent steel purlins. Several large trees were snapped and uprooted.","A powerful upper level low pressure system moved out across the Plains during the evening of April 15th and the early morning hours of Tuesday April 16th. Storms developed ahead of an advancing cold front across Oklahoma into the Flint Hills of Kansas after midnight. Around 4AM one of the storms started to show low level rotation as it moved into southern Greenwood County and shortly after produced an EF-1 tornado southeast and east of Eureka. ||A few hours later, a line storms along the cold front moved into the Flint Hills with a brief but strong tornado occurring south of Virgil. This tornado was rated an EF-2 with damage including steel purlins being bent along with a large outbuilding ripped from its foundation.  Luckily there were no injuries of fatalities with these tornadoes.",174
1175146,CHEYENNE CO.,BIRD CITY ARPT,04/25/2024,1545,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,190840,C,23,GLD,0,0,Storm Chaser, ,0.01,10,9,SSW,9,SSW,BIRD CITY ARPT,04/25/2024,1548,39.6088,-101.5899,39.6089,-101.5898,"Brief, small tornado reported south of CR D between CR 25 and 26.  No damage was reported.","In the early afternoon of the 25th, multiple storms formed in northwestern Kansas and moved north-northeast. There were multiple clusters, or waves, of storms throughout the afternoon to overnight hours. These storms produced 3 inch diameter hail, 70 MPH thunderstorm wind gusts, and a tornado.",175
